"Occurrences";"Url";"Vendeur";"Nom du produit";"Couleur";"Taille";"Prix";"Stock"
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00000000000001";"La Redoute";"Nappe en métis, BORDER";"Gris Clair";"150X250 cm";"38,49 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00000000000001";"La Redoute";"Nappe en métis, BORDER";"Gris Clair";"150X300 cm";"45,49 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00000000000001";"La Redoute";"Nappe en métis, BORDER";"Safran";"150X150 cm";"24,49 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00000000000001";"La Redoute";"Nappe en métis, BORDER";"Safran";"150X200 cm";"31,49 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00000000000001";"La Redoute";"Nappe en métis, BORDER";"Safran";"150X250 cm";"38,49 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00000000000001";"La Redoute";"Nappe en métis, BORDER";"Safran";"150X300 cm";"45,49 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00020000000001";"La Redoute";"Nappe en métis, BORDER";"Rouge Groseille";"150X150 cm";"15,75 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00020000000001";"La Redoute";"Nappe en métis, BORDER";"Rouge Groseille";"150X200 cm";"22,50 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00020000000001";"La Redoute";"Nappe en métis, BORDER";"Rouge Groseille";"150X250 cm";"27,00 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00020000000001";"La Redoute";"Nappe en métis, BORDER";"Rouge Groseille";"150X300 cm";"29,25 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00110000000001";"La Redoute";"Nappe en métis, BORDER";"Beige";"150X150 cm";"19,25 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00110000000001";"La Redoute";"Nappe en métis, BORDER";"Beige";"150X200 cm";"24,75 €";"En stock."
3;"http://www.laredoute.fr/ppdp/prod-500774703.aspx?docid=00110000000001";"La Redoute";"Nappe en métis, BORDER";"Beige";"150X250 cm";"30,25 €";"En stock."
