"Url";"Vendeur";"Nom du produit";"Couleur";"Taille";"Prix";"Stock"
"http://www.laredoute.fr/ppdp/prod-500790655.aspx?docid=00000000000001";"Sylvie Thiriez";"Drap Porto-Vecchio 270/300";"Couleur Unique";"270X310 cm";"72,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500802910.aspx?docid=00000000000001";"Sylvie Thiriez";"Drap brodé Après-midi 270/310";"Couleur Unique";"270X310 cm";"120,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500833516.aspx?docid=00000000000001";"Lameirinho";"Asa - Parure draps - Miss Flip Flop";"Rose";"180X290 cm";"45,52 €";""
"http://www.laredoute.fr/ppdp/prod-500833516.aspx?docid=00000000000001";"Lameirinho";"Asa - Parure draps - Miss Flip Flop";"Rose";"240X290 cm";"61,52 €";""
"http://www.laredoute.fr/ppdp/prod-500833601.aspx?docid=00000000000001";"Lameirinho";"Home Attitude - Parure draps - Peacock";"Vert";"240X300 cm";"119,90 €";""
"http://www.laredoute.fr/ppdp/prod-500890103.aspx?docid=00000000000001";"Sylvie Thiriez";"Drap 270x300 Lin stone washed PLUME";"Couleur Unique";"270X310 cm";"185,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500924905.aspx?docid=00000000000001";"The French Talents";"Drap plat uni percale satin 270x310";"Noir";"270X310 cm";"58,65 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500924905.aspx?docid=00000000000001";"The French Talents";"Drap plat uni percale satin 270x310";"Prune";"270X310 cm";"58,65 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500924905.aspx?docid=00000000000001";"The French Talents";"Drap plat uni percale satin 270x310";"Blanc";"270X310 cm";"58,65 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500924905.aspx?docid=00000000000001";"The French Talents";"Drap plat uni percale satin 270x310";"Vert Fluo";"270X310 cm";"58,65 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500924905.aspx?docid=00000000000001";"The French Talents";"Drap plat uni percale satin 270x310";"Taupe";"270X310 cm";"58,65 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500924905.aspx?docid=00000000000001";"The French Talents";"Drap plat uni percale satin 270x310";"Ecru";"270X310 cm";"58,65 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500924905.aspx?docid=00000000000001";"The French Talents";"Drap plat uni percale satin 270x310";"Rouge";"270X310 cm";"58,65 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500924905.aspx?docid=00000000000001";"The French Talents";"Drap plat uni percale satin 270x310";"Rose Pâle";"270X310 cm";"58,65 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500924905.aspx?docid=00000000000001";"The French Talents";"Drap plat uni percale satin 270x310";"Gris Anthracite";"270X310 cm";"58,65 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500924905.aspx?docid=00000000000001";"The French Talents";"Drap plat uni percale satin 270x310";"Marron Chocolat";"270X310 cm";"58,65 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500924905.aspx?docid=00000000000001";"The French Talents";"Drap plat uni percale satin 270x310";"Rose";"270X310 cm";"58,65 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500924905.aspx?docid=00000000000001";"The French Talents";"Drap plat uni percale satin 270x310";"Vert Anis";"270X310 cm";"58,65 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500924905.aspx?docid=00000000000001";"The French Talents";"Drap plat uni percale satin 270x310";"Bleu Lagon";"270X310 cm";"58,65 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500924905.aspx?docid=00000000000001";"The French Talents";"Drap plat uni percale satin 270x310";"Violet";"270X310 cm";"58,65 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500924905.aspx?docid=00000000000001";"The French Talents";"Drap plat uni percale satin 270x310";"Rose Fushia";"270X310 cm";"58,65 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500924905.aspx?docid=00000000000001";"The French Talents";"Drap plat uni percale satin 270x310";"Gris Perle";"270X310 cm";"58,65 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500924905.aspx?docid=00000000000001";"The French Talents";"Drap plat uni percale satin 270x310";"Corail";"270X310 cm";"58,65 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500924905.aspx?docid=00000000000001";"The French Talents";"Drap plat uni percale satin 270x310";"Beige Foncé";"270X310 cm";"58,65 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500924905.aspx?docid=00000000000001";"The French Talents";"Drap plat uni percale satin 270x310";"Bleu Turquoise";"270X310 cm";"58,65 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500947402.aspx?docid=00000000000001";"Olivier Desforges";"Drap plat Petit jour  Soleil";"Soleil";"180X290 cm";"109,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500947402.aspx?docid=00000000000001";"Olivier Desforges";"Drap plat Petit jour  Soleil";"Soleil";"240X300 cm";"139,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500947402.aspx?docid=00000000000001";"Olivier Desforges";"Drap plat Petit jour  Soleil";"Soleil";"270x300 cm";"155,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500973379.aspx?docid=00000000000001";"Anne de solène";"Drap plat Magnolia";"Blanc";"180X290 cm";"69,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500973379.aspx?docid=00000000000001";"Anne de solène";"Drap plat Magnolia";"Blanc";"240x310 cm";"77,40 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500973379.aspx?docid=00000000000001";"Anne de solène";"Drap plat Magnolia";"Blanc";"270X310 cm";"89,40 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-501044451.aspx?docid=00000000000001";"Blanc Cerise";"Drap plat - percale (120 fils/cm²) - uni blanc avec liseré gris";"Blanc/Gris";"240X300 cm";"126,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-501044451.aspx?docid=00000000000001";"Blanc Cerise";"Drap plat - percale (120 fils/cm²) - uni blanc avec liseré gris";"Blanc/Gris";"270X310 cm";"136,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-501066392.aspx?docid=00000000000001";"Anne de solène";"Drap plat Beau Rivage sable";"Jaune";"180X290 cm";"90,40 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-501066420.aspx?docid=00000000000001";"Anne de solène";"Drap plat Opulence";"Bleu";"180X290 cm";"69,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-501066420.aspx?docid=00000000000001";"Anne de solène";"Drap plat Opulence";"Bleu";"270X310 cm";"89,40 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-501066427.aspx?docid=00000000000001";"Anne de solène";"Drap plat Allure ardoise";"Gris";"180X290 cm";"100,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-501066427.aspx?docid=00000000000001";"Anne de solène";"Drap plat Allure ardoise";"Gris";"240x310 cm";"116,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-501066427.aspx?docid=00000000000001";"Anne de solène";"Drap plat Allure ardoise";"Gris";"270X310 cm";"132,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-501066432.aspx?docid=00000000000001";"Anne de solène";"Drap plat Beau Rivage galet";"Gris";"180X290 cm";"90,40 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-501746220.aspx?docid=00000000000001";"Sylvie Thiriez";"Drap brodé Woven 270/310";"Couleur Unique";"270X310 cm";"105,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-501827174.aspx?docid=00000000000001";"Le Matelas";"Drap Plat Souris 100% Coton";"Gris";"180X290 cm";"35,00 €";""
"http://www.laredoute.fr/ppdp/prod-501827174.aspx?docid=00000000000001";"Le Matelas";"Drap Plat Souris 100% Coton";"Gris";"240x310 cm";"36,00 €";""
"http://www.laredoute.fr/ppdp/prod-502316518.aspx?docid=00000000000001";"Sylvie Thiriez";"Drap percale lavée Oslo orange 240/300";"Couleur Unique";"240X300 cm";"93,00 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-502689638.aspx?docid=00000000000001";"Groupe ITC";"Bensimon - Drap Plat Toi&moi Géo Rose";"Rose";"180X290 cm";"78,30 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-502689638.aspx?docid=00000000000001";"Groupe ITC";"Bensimon - Drap Plat Toi&moi Géo Rose";"Rose";"240X300 cm";"97,20 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-502689638.aspx?docid=00000000000001";"Groupe ITC";"Bensimon - Drap Plat Toi&moi Géo Rose";"Rose";"270x300 cm";"106,92 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-502709448.aspx?docid=00000000000001";"La Redoute";"Drap, flanelle imprimée, Clarisse";"Beige / Rouge";"180X290 cm";"21,99 €";""
"http://www.laredoute.fr/ppdp/prod-502709448.aspx?docid=00000000000001";"La Redoute";"Drap, flanelle imprimée, Clarisse";"Beige / Rouge";"240X290 cm";"29,99 €";""
"http://www.laredoute.fr/ppdp/prod-502709448.aspx?docid=00000000000001";"La Redoute";"Drap, flanelle imprimée, Clarisse";"Beige / Rouge";"270X290 cm";"39,99 €";""
