"Url";"Vendeur";"Nom du produit";"Couleur";"Taille";"Prix";"Stock"
"http://www.laredoute.fr/ppdp/prod-500773908.aspx?docid=00000000000001";"La Redoute";"Voilage à œillets";"Blanc";"260X135 cm";"14,99 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500773908.aspx?docid=00000000000001";"La Redoute";"Voilage à œillets";"Bleu Ciel";"180X135 cm";"11,39 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500773908.aspx?docid=00000000000001";"La Redoute";"Voilage à œillets";"Bleu Ciel";"260X135 cm";"14,99 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500773908.aspx?docid=00000000000001";"La Redoute";"Voilage à œillets";"Blanc Écru";"180X135 cm";"11,39 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500773908.aspx?docid=00000000000001";"La Redoute";"Voilage à œillets";"Blanc Écru";"260X135 cm";"14,99 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500773908.aspx?docid=00000000000001";"La Redoute";"Voilage à œillets";"Beige Taupe Clair";"180X135 cm";"11,39 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500773908.aspx?docid=00000000000001";"La Redoute";"Voilage à œillets";"Beige Taupe Clair";"260X135 cm";"14,99 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500773908.aspx?docid=00000000000001";"La Redoute";"Voilage à œillets";"Corail";"180X135 cm";"11,39 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500773908.aspx?docid=00000000000001";"La Redoute";"Voilage à œillets";"Corail";"260X135 cm";"14,99 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500773908.aspx?docid=00000000000001";"La Redoute";"Voilage à œillets";"Rose Clair";"180X135 cm";"11,39 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500773908.aspx?docid=00000000000001";"La Redoute";"Voilage à œillets";"Rose Clair";"260X135 cm";"14,99 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500773908.aspx?docid=00000000000001";"La Redoute";"Voilage à œillets";"Jaune";"180X135 cm";"11,39 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500773908.aspx?docid=00000000000001";"La Redoute";"Voilage à œillets";"Jaune";"260X135 cm";"14,99 €";"En stock."
"http://www.laredoute.fr/ppdp/prod-500773908.aspx?docid=00000000000001";"La Redoute";"Voilage à œillets";"Gris Souris";"180X135 cm";"11,39 €";"En stock."
